name,id,bin_center,bin_min,bin_max,bin_width,bin_magnitude,count,mass_raw,mass_raw_error,selection_function,selection_function_error,binary_correction,binary_correction_error,mass_corrected,mass_corrected_error,break_mass,break_mass_err,age_16,age,age_84,age_error
ASCC_113,59,1.175217554,1.051303991,1.31373638,0.262432389,13.08445446,39,148.6097054,23.79659777,0.949859769,0.034797155,25.68280551,9.70026219,182.1371689,27.46972749,0.622624669,0.063120991,8.522,8.629,8.677,
ASCC_113,59,1.46858194,1.31373638,1.641678611,0.327942231,11.91883682,21,64.0356685,13.97372848,0.93441621,0.048522054,13.36820813,6.886695839,81.89834256,16.84420955,0.622624669,0.063120991,8.522,8.629,8.677,
ASCC_113,59,1.835177587,1.641678611,2.051483618,0.409805007,10.89238793,22,53.68406832,11.44548182,0.888335045,0.073422921,8.765144246,4.886183785,69.19737489,14.65694085,0.622624669,0.063120991,8.522,8.629,8.677,
ASCC_113,59,2.293284892,2.051483618,2.563586446,0.512102828,10.10738165,17,33.19645799,8.051323687,0.821758055,0.094316445,3.99138589,2.684609244,44.38826156,11.16686694,0.622624669,0.063120991,8.522,8.629,8.677,
ASCC_113,59,2.865747508,2.563586446,3.203523249,0.639936803,9.307181194,7,10.93858014,4.134394677,0.901314451,0.080158843,1.343882703,1.439339496,13.48013563,4.927262363,0.622624669,0.063120991,8.522,8.629,8.677,
ASCC_113,59,3.581111447,3.203523249,4.003204659,0.799681411,8.168995487,5,6.252489971,2.796198521,0.910722829,0.08072958,0.565225093,0.901483301,7.430639872,3.257271592,0.622624669,0.063120991,8.522,8.629,8.677,
ASCC_79,40,0.30496402,0.269748824,0.344776492,0.075027668,19.32164981,4,53.31366582,26.65683291,0.209790291,0.155108665,65.31957274,31.13496718,319.447948,228.9484074,0.666669641,0.046042783,,7.27,,
ASCC_79,40,0.389786407,0.344776492,0.44067228,0.095895788,18.71955699,6,62.56792014,25.54324644,0.466486634,0.120993564,57.97637251,25.65833419,192.1022307,69.76302837,0.666669641,0.046042783,,7.27,,
ASCC_79,40,0.498201207,0.44067228,0.563240426,0.122568146,18.04070588,22,179.4919861,38.26782001,0.643737155,0.096475573,51.93756835,21.44842908,330.7656347,75.76337546,0.666669641,0.046042783,,7.27,,
ASCC_79,40,0.636770392,0.563240426,0.719899554,0.156659128,17.34099229,36,229.7982924,38.29971539,0.736668959,0.077341074,39.34875153,16.08307589,351.2911643,63.51562366,0.666669641,0.046042783,,7.27,,
ASCC_79,40,0.81388107,0.719899554,0.920131694,0.20023214,16.24856501,32,159.8145031,28.25147971,0.827686794,0.071811745,24.77744234,11.4326444,217.8631654,39.7041196,0.666669641,0.046042783,,7.27,,
ASCC_79,40,1.040253135,0.920131694,1.176056201,0.255924507,15.60883375,18,70.33324087,16.57770385,0.84172421,0.066885454,13.58200913,7.610520895,97.14054298,22.13361645,0.666669641,0.046042783,,7.27,,
ASCC_79,40,1.329588099,1.176056201,1.503163294,0.327107093,14.75574587,12,36.68523324,10.59011464,0.868814345,0.067164013,7.877371789,5.295674581,50.10185099,13.68483055,0.666669641,0.046042783,,7.27,,
ASCC_79,40,1.6993984,1.503163294,1.921251626,0.418088332,13.64259988,13,31.09390769,8.62389835,0.869403773,0.074238796,4.831885716,3.609310615,40.59651965,10.98848447,0.666669641,0.046042783,,7.27,,
ASCC_79,40,2.172067368,1.921251626,2.455626627,0.534375001,11.98980867,5,9.356725121,4.184454683,0.889104999,0.080536954,1.726279518,1.834903758,12.25003671,5.140571584,0.666669641,0.046042783,,7.27,,
ASCC_79,40,2.776204008,2.455626627,3.138632156,0.683005529,11.04864814,3,4.392350975,2.535925018,0.769253498,0.120660506,0.780862396,1.150875247,6.49074995,3.604754115,0.666669641,0.046042783,,7.27,,
ASCC_79,40,3.548374609,3.138632156,4.011608158,0.872976002,10.46543731,1,1.145506861,1.145506861,0.818381168,0.111861925,0.360523865,0.667650247,1.760246764,1.562557454,0.666669641,0.046042783,,7.27,,
ASCC_79,40,4.535315965,4.011608158,5.12739283,1.115784672,9.843334142,2,1.792460544,1.267461006,0.854141053,0.101857361,0.268174329,0.495618867,2.366727651,1.584370117,0.666669641,0.046042783,,7.27,,
ASCC_79,40,5.796764202,5.12739283,6.553520732,1.426127902,9.273319936,0,0,0,0.877602262,0.098208519,0.047833756,0.189279435,0.047833756,22894840.74,0.666669641,0.046042783,,7.27,,
ASCC_79,40,7.409070386,6.553520732,8.376310419,1.822789687,8.641352903,1,0.548609643,0.548609643,0.865151812,0.101709907,0.039976207,0.145830324,0.674095717,0.654928695,0.666669641,0.046042783,,7.27,,
ZHBJZ_1,7156,0.108007706,0.093391821,0.124910988,0.031519166,19.82944658,3,95.18018226,54.95230385,0.509528064,0.151530966,241.237459,89.66387449,428.0381259,150.8552356,0.385657561,0.028094848,6.820354939,7.130200386,7.349176407,
ZHBJZ_1,7156,0.144459644,0.124910988,0.167067679,0.042156692,19.07500003,26,616.7466907,120.9539773,0.804023677,0.09738209,300.2526336,85.64557001,1067.327918,196.46325,0.385657561,0.028094848,6.820354939,7.130200386,7.349176407,
ZHBJZ_1,7156,0.193213887,0.167067679,0.223451995,0.056384316,18.35513543,46,815.8297047,120.2875276,0.88990217,0.0611428,247.3905848,67.40592439,1164.153946,163.6516251,0.385657561,0.028094848,6.820354939,7.130200386,7.349176407,
ZHBJZ_1,7156,0.258422388,0.223451995,0.298865672,0.075413677,17.68130257,39,517.1475743,82.80988632,0.916298977,0.051009925,155.2199311,48.23998184,719.6073061,107.1530494,0.385657561,0.028094848,6.820354939,7.130200386,7.349176407,
ZHBJZ_1,7156,0.345638358,0.298865672,0.399731002,0.10086533,16.9653721,50,495.71047,70.10404697,0.923528989,0.048146816,95.68849553,32.48702363,632.4453012,87.18149761,0.385657561,0.028094848,6.820354939,7.130200386,7.349176407,
ZHBJZ_1,7156,0.462289182,0.399731002,0.534637761,0.134906759,16.27725995,46,340.9762433,50.27420432,0.914210831,0.048626843,54.93728741,20.6591232,427.9106015,62.00382006,0.385657561,0.028094848,6.820354939,7.130200386,7.349176407,
ZHBJZ_1,7156,0.618308943,0.534637761,0.715074724,0.180436962,15.56105449,38,210.5998653,34.16380944,0.936677425,0.047045341,27.87693808,13.29278839,252.7140695,40.42932424,0.385657561,0.028094848,6.820354939,7.130200386,7.349176407,
ZHBJZ_1,7156,0.826984416,0.715074724,0.956408053,0.24133333,13.97673096,19,78.72928295,18.06173622,0.913213333,0.050967533,13.21487253,8.038040033,99.4261444,21.88468001,0.385657561,0.028094848,6.820354939,7.130200386,7.349176407,
ZHBJZ_1,7156,1.10608658,0.956408053,1.2791899,0.322781847,12.73972667,9,27.88260889,9.294202965,0.91624759,0.059208227,6.586882582,4.651604377,37.01818652,11.33139444,0.385657561,0.028094848,6.820354939,7.130200386,7.349176407,
ZHBJZ_1,7156,1.479384011,1.2791899,1.710908639,0.431718739,10.76203436,13,30.11219765,8.351620973,0.933631697,0.062391986,4.500483225,3.499127389,36.75324172,9.844184555,0.385657561,0.028094848,6.820354939,7.130200386,7.349176407,
ZHBJZ_1,7156,1.978667034,1.710908639,2.288329803,0.577421163,9.322325404,6,10.39102891,4.242119787,0.898863282,0.0882644,1.54981312,1.70119837,13.11000154,5.143506144,0.385657561,0.028094848,6.820354939,7.130200386,7.349176407,
ZHBJZ_1,7156,2.646455011,2.288329803,3.060627064,0.772297262,8.432120044,3,3.884514616,2.242725559,0.900321445,0.087195248,0.610479274,0.900280768,4.925065623,2.681479774,0.385657561,0.028094848,6.820354939,7.130200386,7.349176407,
ZHBJZ_1,7156,3.539617332,3.060627064,4.093569911,1.032942847,7.672272898,2,1.936215548,1.369111144,0.90156608,0.086282658,0.151175989,0.389416994,2.29878956,1.581142479,0.385657561,0.028094848,6.820354939,7.130200386,7.349176407,
Gulliver_9,1755,0.135777771,0.12,0.153630025,0.033630025,20.32492572,6,178.4119983,72.8363933,0.108206622,0.169316969,196.4031242,78.89723958,1845.21163,2667.514319,0.362944178,0.050042603,7.127,7.154,9.001,
Gulliver_9,1755,0.17382952,0.153630025,0.196684872,0.043054847,19.70446194,19,441.2975866,101.2406097,0.579725853,0.149047112,218.5994237,76.45633801,979.8171348,273.212189,0.362944178,0.050042603,7.127,7.154,9.001,
Gulliver_9,1755,0.222545279,0.196684872,0.251805849,0.055120977,19.10442505,23,417.2640141,87.0055614,0.757575794,0.108662427,193.8694695,63.31940688,744.6579412,153.1031538,0.362944178,0.050042603,7.127,7.154,9.001,
Gulliver_9,1755,0.28491364,0.251805849,0.322374491,0.070568642,18.53754641,41,580.9946009,90.73611246,0.831130756,0.082553578,151.1927605,48.07530569,850.2339123,138.0244612,0.362944178,0.050042603,7.127,7.154,9.001,
Gulliver_9,1755,0.364760747,0.322374491,0.41272001,0.090345519,17.92059316,52,575.5681158,79.8169367,0.872531265,0.067690795,97.78829117,33.81137586,757.4415769,110.1376063,0.362944178,0.050042603,7.127,7.154,9.001,
Gulliver_9,1755,0.466985024,0.41272001,0.528384879,0.115664869,17.3158173,40,345.8266993,54.68000228,0.897779053,0.065408796,57.03234432,22.70392967,442.2348037,70.79973336,0.362944178,0.050042603,7.127,7.154,9.001,
Gulliver_9,1755,0.597857674,0.528384879,0.676464852,0.148079973,16.71074622,30,202.5932294,36.98829392,0.905827982,0.055373632,34.74918417,16.53558827,258.4044845,46.12746306,0.362944178,0.050042603,7.127,7.154,9.001,
Gulliver_9,1755,0.765407413,0.676464852,0.866044269,0.189579417,15.38169208,29,152.970193,28.40585173,0.919216123,0.063598035,22.38480078,10.57843518,188.798541,34.6326175,0.362944178,0.050042603,7.127,7.154,9.001,
Gulliver_9,1755,0.979913002,0.866044269,1.108753357,0.242709088,14.54897936,9,37.08142972,12.36047657,0.93448511,0.05640101,10.41003722,6.822924689,50.09117214,15.07457667,0.362944178,0.050042603,7.127,7.154,9.001,
Gulliver_9,1755,1.254533826,1.108753357,1.419481719,0.310728361,13.40713354,8,25.74596013,9.102571496,0.961155973,0.070623669,7.094562541,4.877656456,33.88101642,10.83303515,0.362944178,0.050042603,7.127,7.154,9.001,
Gulliver_9,1755,1.606117195,1.419481719,1.817291769,0.39781005,11.54725143,12,30.16515044,8.707928863,0.921608111,0.09191404,5.027525073,3.509900146,37.75852002,10.59489439,0.362944178,0.050042603,7.127,7.154,9.001,
Gulliver_9,1755,2.056231876,1.817291769,2.326588168,0.5092964,10.45984475,4,7.853972659,3.92698633,0.905968495,0.082110692,1.842493586,1.789836081,10.51163904,4.754931746,0.362944178,0.050042603,7.127,7.154,9.001,
Gulliver_9,1755,2.632491291,2.326588168,2.978614991,0.652026823,9.695292486,0,0,0,0.892392321,0.091676081,0.78617171,1.190734069,0.78617171,266751431.9,0.362944178,0.050042603,7.127,7.154,9.001,
Gulliver_9,1755,3.370247528,2.978614991,3.813372468,0.834757477,9.028607777,2,2.395905464,1.694161,0.896660144,0.089019457,0.644277099,0.93341463,3.316310065,2.124032629,0.362944178,0.050042603,7.127,7.154,9.001,
Gulliver_9,1755,4.314760106,3.813372468,4.882070904,1.068698435,8.391466152,3,2.807152983,1.62071053,0.896139972,0.089288946,0.41936926,0.615150613,3.551863143,1.935630184,0.362944178,0.050042603,7.127,7.154,9.001,
Gulliver_9,1755,5.523972532,4.882070904,6.2502723,1.368201396,7.775960321,0,0,0,0.895637464,0.089549283,0.102365063,0.259482816,0.102365063,266751431.9,0.362944178,0.050042603,7.127,7.154,9.001,
Gulliver_9,1755,7.072066994,6.2502723,8.001912425,1.751640125,7.10443454,2,1.141787044,0.807365361,0.895089221,0.089833315,0.079957076,0.232079459,1.355569626,0.940130095,0.362944178,0.050042603,7.127,7.154,9.001,
NGC_2396,4560,0.54072649,0.494326726,0.591481549,0.097154823,19.91336474,9,92.63564789,30.8785493,0.248606051,0.153351199,82.82313112,29.89466031,455.4433776,262.9665425,0.865884422,0.07911299,7.882,7.89,7.902,
NGC_2396,4560,0.647000709,0.591481549,0.707731151,0.116249602,18.84078437,23,197.8501389,41.25460579,0.682096645,0.15054389,73.19499342,25.03175062,363.2567324,91.55914315,0.865884422,0.07911299,7.882,7.89,7.902,
NGC_2396,4560,0.77416203,0.707731151,0.846828415,0.139097264,17.61071849,42,301.9469892,46.59143195,0.884452381,0.069866978,60.75684656,22.03500145,402.1511325,63.14928735,0.865884422,0.07911299,7.882,7.89,7.902,
NGC_2396,4560,0.926315599,0.846828415,1.013263813,0.166435397,16.5529354,38,228.316816,37.03787836,0.918578185,0.039932218,44.2080104,17.04928037,292.7625915,45.09103521,0.865884422,0.07911299,7.882,7.89,7.902,
NGC_2396,4560,1.108373383,1.013263813,1.212410372,0.199146559,15.54971595,41,205.8785255,32.15282381,0.912744169,0.037491666,33.24184972,13.70893633,258.8017957,38.91896114,0.865884422,0.07911299,7.882,7.89,7.902,
NGC_2396,4560,1.326212748,1.212410372,1.450697135,0.238286763,14.5805765,17,71.34261161,17.3031249,0.931785762,0.037948322,16.13368864,8.474713155,92.69915525,20.64905884,0.865884422,0.07911299,7.882,7.89,7.902,
NGC_2396,4560,1.586866195,1.450697135,1.735816706,0.285119571,13.68654125,22,77.16061001,16.45069733,0.922680018,0.040481712,12.57172363,6.469870611,96.19834233,19.31847316,0.865884422,0.07911299,7.882,7.89,7.902,
NGC_2396,4560,1.898748392,1.735816706,2.07697359,0.341156884,12.91467338,14,41.03683867,10.96755647,0.944976726,0.050565412,6.422590941,4.548487204,49.84888659,12.68035994,0.865884422,0.07911299,7.882,7.89,7.902,
NGC_2396,4560,2.271927819,2.07697359,2.485181343,0.408207753,12.27180361,5,12.24866495,5.477769493,0.93879055,0.048081197,2.471508395,2.514116368,15.51879029,6.388554355,0.865884422,0.07911299,7.882,7.89,7.902,
NGC_2396,4560,2.718451817,2.485181343,2.973618123,0.48843678,11.63593403,4,8.18939147,4.094695735,0.959744825,0.04372508,1.596931337,1.874488321,10.12981555,4.676255069,0.865884422,0.07911299,7.882,7.89,7.902,
NGC_2396,4560,3.252735504,2.973618123,3.558052118,0.584433995,10.89539636,3,5.133171623,2.963638019,0.918227264,0.065462476,0.707236979,1.073475347,6.297543243,3.424669692,0.865884422,0.07911299,7.882,7.89,7.902,
NGC_2396,4560,3.892027144,3.558052118,4.257350592,0.699298474,9.258588619,4,5.720018205,2.860009102,0.926606538,0.067879746,0.479845972,0.821007809,6.652928041,3.225723114,0.865884422,0.07911299,7.882,7.89,7.902,
NGC_1545,4478,0.394940553,0.363164902,0.429496463,0.066331561,20.19573904,3,45.22733929,26.11201651,0.111997406,0.164026404,97.60869443,38.86949966,501.4335764,636.9075706,0.638780398,0.062458558,7.999,8.019,8.033,
NGC_1545,4478,0.467075892,0.429496463,0.50794339,0.078446927,19.61809789,7,89.23230314,33.72664043,0.42339534,0.160544995,92.62572737,35.81657009,303.3798259,118.3829157,0.638780398,0.062458558,7.999,8.019,8.033,
NGC_1545,4478,0.55238665,0.50794339,0.600718539,0.092775149,18.86220864,27,291.0262109,56.0080204,0.771184405,0.110677046,85.43156259,29.36183131,462.8072061,95.23592466,0.638780398,0.062458558,7.999,8.019,8.033,
NGC_1545,4478,0.653279298,0.600718539,0.710438938,0.1097204,17.83792583,57,519.5023,68.80976059,0.88380936,0.061721159,67.13191677,24.28129824,654.930964,91.30254415,0.638780398,0.062458558,7.999,8.019,8.033,
NGC_1545,4478,0.772599846,0.710438938,0.840199615,0.129760677,16.71132194,34,262.0208277,44.93620123,0.931308248,0.045137796,42.45707856,19.20893483,323.8041279,53.69402232,0.638780398,0.062458558,7.999,8.019,8.033,
NGC_1545,4478,0.913714126,0.840199615,0.993660898,0.153461283,15.76930011,25,162.9075394,32.58150788,0.922470408,0.04625317,28.71999584,13.93046031,205.3191994,38.98661321,0.638780398,0.062458558,7.999,8.019,8.033,
NGC_1545,4478,1.080602732,0.993660898,1.17515167,0.181490771,14.87412424,27,148.7678949,28.63039473,0.926452681,0.044851647,22.05244259,11.5339648,182.6304169,33.88918793,0.638780398,0.062458558,7.999,8.019,8.033,
NGC_1545,4478,1.277973307,1.17515167,1.389791476,0.214639807,13.97610356,12,55.90761655,16.13913873,0.904195036,0.049278829,10.97877192,6.891077996,72.81014048,19.42770811,0.638780398,0.062458558,7.999,8.019,8.033,
NGC_1545,4478,1.511393342,1.389791476,1.643634943,0.253843467,13.14923738,11,43.33379208,13.06562991,0.844571713,0.06805123,7.468513407,5.348523436,58.77711329,16.88262216,0.638780398,0.062458558,7.999,8.019,8.033,
NGC_1545,4478,1.787447219,1.643634943,1.943842563,0.30020762,12.42099573,4,13.32411215,6.662056075,0.902913406,0.062783995,4.680402821,4.067391998,19.43720237,8.487483018,0.638780398,0.062458558,7.999,8.019,8.033,
NGC_1545,4478,2.11392195,1.943842563,2.298882685,0.355040122,11.82550425,7,19.71608158,7.451978383,0.828029324,0.088369364,3.325132806,3.160435099,27.13598226,9.871150095,0.638780398,0.062458558,7.999,8.019,8.033,
NGC_1545,4478,2.500026833,2.298882685,2.718770387,0.419887702,11.30440383,9,21.43430243,7.144767475,0.870552899,0.09176977,2.453257351,2.491012297,27.07473922,8.96098067,0.638780398,0.062458558,7.999,8.019,8.033,
NGC_1545,4478,2.956653233,2.718770387,3.21534999,0.496579603,10.76472213,4,8.055103298,4.027551649,0.756841206,0.119510003,0.964934249,1.416725775,11.60799019,5.75762168,0.638780398,0.062458558,7.999,8.019,8.033,
NGC_1545,4478,3.496681804,3.21534999,3.802629163,0.587279172,10.19075586,1,1.702767691,1.702767691,0.789406352,0.106771241,0.362626453,0.761533504,2.519649495,2.306035299,0.638780398,0.062458558,7.999,8.019,8.033,
NGC_1545,4478,4.135345838,3.802629163,4.497174053,0.694544891,9.466746053,1,1.439791745,1.439791745,0.741587003,0.126796648,0.216635332,0.576332768,2.158136114,2.052262387,0.638780398,0.062458558,7.999,8.019,8.033,
NGC_1545,4478,4.890660964,4.497174053,5.318576595,0.821402542,7.917692303,2,2.434859764,1.721705851,0.796634358,0.123200779,0.180359983,0.477719939,3.236793262,2.263302254,0.638780398,0.062458558,7.999,8.019,8.033,
UPK_545,7114,0.173176942,0.155086617,0.193377441,0.038290823,20.20627967,3,78.34775364,45.23409666,0.431025583,0.090164323,146.0892468,59.81211534,327.8597884,126.6365122,0.576335694,0.046068702,,7.9,,
UPK_545,7114,0.215934259,0.193377441,0.241122253,0.047744812,19.66829485,11,230.3915224,69.46565771,0.835455244,0.066918818,149.989583,56.91488346,425.7572249,103.1535084,0.576335694,0.046068702,,7.9,,
UPK_545,7114,0.269248341,0.241122253,0.30065524,0.059532987,19.0969276,23,386.3404315,80.55754871,0.892727075,0.061891622,125.6377712,47.5604968,558.402098,106.3249972,0.576335694,0.046068702,,7.9,,
UPK_545,7114,0.335725648,0.30065524,0.374886898,0.074231658,18.52926653,28,377.1975568,71.28363789,0.913930927,0.05979855,91.9900164,36.48191835,504.7099996,90.24219851,0.576335694,0.046068702,,7.9,,
UPK_545,7114,0.418616175,0.374886898,0.467446323,0.092559424,17.83882862,29,313.3122336,58.18062117,0.92396496,0.059181704,64.20585674,27.88579301,403.3012198,72.21070385,0.576335694,0.046068702,,7.9,,
UPK_545,7114,0.52197234,0.467446323,0.582858632,0.115412309,16.8850371,30,259.9376119,47.45789786,0.919811752,0.058539774,43.76500608,20.33806135,326.3637131,58.302506,0.576335694,0.046068702,,7.9,,
UPK_545,7114,0.650847101,0.582858632,0.726766193,0.143907562,15.56742142,31,215.4160603,38.68986657,0.937315009,0.05862281,25.14369157,13.50815389,254.9661719,45.74818784,0.576335694,0.046068702,,7.9,,
UPK_545,7114,0.811540989,0.726766193,0.906204474,0.179438281,14.08892629,19,105.8859899,24.29191208,0.949641499,0.055445149,13.89824701,9.169327413,125.3992608,27.94276013,0.576335694,0.046068702,,7.9,,
UPK_545,7114,1.011910132,0.906204474,1.129945995,0.22374152,12.80878971,12,53.63331752,15.48260515,0.939676326,0.062125707,7.680145128,6.369367521,64.75651923,18.06334737,0.576335694,0.046068702,,7.9,,
UPK_545,7114,1.261750337,1.129945995,1.408929206,0.278983212,11.62277729,9,32.2600057,10.75333523,0.912086143,0.078767763,3.935574392,3.788225339,39.30504682,12.75463141,0.576335694,0.046068702,,7.9,,
UPK_545,7114,1.573275988,1.408929206,1.756793261,0.347864054,10.49188584,5,14.37343104,6.427993777,0.891936305,0.080033054,1.771745378,2.308055112,17.88660803,7.704267322,0.576335694,0.046068702,,7.9,,
UPK_545,7114,1.961717197,1.756793261,2.19054481,0.43375155,9.55745023,2,4.610934535,3.260423077,0.891799444,0.091883261,0.658704934,1.187497207,5.82907655,3.880760369,0.576335694,0.046068702,,7.9,,
UPK_545,7114,2.446064384,2.19054481,2.731389443,0.540844633,8.859433768,0,0,0,0.891853325,0.091794485,0.199989533,0.586285325,0.199989533,12663651.22,0.576335694,0.046068702,,7.9,,
